userId,itemId,actual_rating,mf_predicted_rating
1,11,0.0,3.2
1,43,0.0,3.3
1,55,0.0,2.5
1,85,0.0,3.2
1,89,0.0,3.2
1,104,0.0,3.1
1,105,0.0,3.0
1,108,0.0,2.4
1,162,0.0,3.7
1,172,0.0,2.6
1,201,0.0,1.9
1,283,0.0,3.0
1,357,0.0,3.4
1,372,0.0,2.9
1,522,0.0,2.9
1,694,0.0,2.9
1,932,0.0,3.7
1,1032,0.0,3.3
1,1040,0.0,1.9
1,1259,0.0,3.7
1,1266,0.0,3.7
1,1271,0.0,3.3
1,1388,0.0,2.6
1,1391,0.0,3.0
1,1396,3.0,3.4
1,1398,0.0,1.5
1,1440,0.0,1.4
1,1518,0.0,3.2
1,1564,0.0,3.2
1,1572,0.0,2.5
1,1580,3.0,3.3
1,1665,0.0,3.0
1,1762,0.0,2.3
1,1769,0.0,2.9
1,1955,0.0,3.4
1,1964,0.0,3.5
1,2007,0.0,3.2
1,2013,0.0,3.1
1,2023,0.0,3.2
1,2046,4.0,3.4
1,2135,0.0,3.7
1,2160,0.0,3.9
1,2171,0.0,3.3
1,2203,0.0,3.9
1,2248,0.0,3.6
1,2269,0.0,2.9
1,2366,4.0,3.5
1,2381,0.0,2.5
1,2389,2.0,1.9
1,2417,0.0,0.6
1,2511,0.0,4.1
1,2540,0.0,2.3
1,2550,0.0,3.8
1,2568,0.0,3.4
1,2606,0.0,2.6
1,2609,0.0,2.4
1,2804,0.0,3.7
1,2810,0.0,3.6
1,2819,0.0,3.5
1,2829,0.0,2.8
1,2966,0.0,3.7
1,2989,0.0,3.3
1,3016,0.0,2.9
1,3095,0.0,3.6
1,3130,0.0,2.7
1,3169,0.0,3.0
1,3217,0.0,2.6
1,3301,0.0,3.3
1,3326,0.0,2.7
1,3363,0.0,3.6
1,3442,0.0,0.6
1,3455,0.0,1.6
1,3499,0.0,3.6
1,3529,0.0,3.3
1,3586,0.0,2.4
1,3599,0.0,2.8
1,3686,0.0,2.8
1,3709,0.0,1.3
1,3792,0.0,3.0
1,3843,0.0,2.3
1,4012,0.0,2.5
1,4018,0.0,3.0
1,4040,0.0,2.1
1,4055,0.0,3.2
1,4077,0.0,2.7
1,4081,0.0,1.4
1,4123,0.0,1.3
1,4154,0.0,2.4
1,4202,0.0,1.9
1,4217,0.0,3.3
1,4235,0.0,3.7
1,4238,0.0,2.9
1,4251,0.0,1.3
1,4292,0.0,2.9
1,4439,0.0,3.1
1,4441,0.0,3.8
1,4621,0.0,2.3
1,4622,0.0,2.0
1,4641,0.0,3.3
1,4719,0.0,2.7
1,4722,0.0,1.9
1,4728,0.0,2.9
1,4750,0.0,0.3
1,4785,0.0,2.4
1,4821,0.0,2.7
1,4822,0.0,2.3
1,5267,0.0,3.2
1,5292,0.0,3.5
1,5451,0.0,2.9
1,5460,0.0,3.1
1,5497,0.0,2.9
1,5501,0.0,1.5
1,5630,0.0,3.1
1,5635,0.0,1.9
1,5646,0.0,3.1
1,5817,0.0,2.9
1,5853,0.0,1.9
1,5984,0.0,2.9
1,6013,0.0,1.6
1,6163,0.0,2.7
1,6234,0.0,2.1
1,6254,0.0,3.5
1,6350,0.0,3.7
1,6368,0.0,3.4
1,6385,0.0,3.5
1,6407,0.0,1.2
1,6410,0.0,3.2
1,6510,0.0,1.9
1,6588,0.0,2.3
1,6615,0.0,2.2
1,6638,0.0,2.0
1,6816,0.0,2.6
1,6857,0.0,3.7
1,6902,0.0,3.2
1,7007,0.0,3.0
1,7092,0.0,2.7
1,7153,0.0,3.7
1,7282,0.0,0.6
1,7325,0.0,3.1
1,7419,0.0,3.6
1,7443,0.0,2.2
1,7616,0.0,1.6
1,7647,0.0,2.1
1,7932,0.0,2.7
1,7993,0.0,1.6
1,8033,0.0,3.3
1,8137,0.0,0.3
1,8142,0.0,3.4
1,8225,0.0,2.5
1,8331,0.0,2.4
1,8387,0.0,0.8
1,8578,0.0,1.9
1,8771,0.0,1.8
1,25841,0.0,3.5
1,25927,0.0,1.8
1,25962,0.0,1.8
1,26142,0.0,1.3
1,26150,0.0,2.9
1,27513,0.0,1.8
1,27618,0.0,2.2
1,27778,0.0,1.9
1,32213,0.0,1.9
1,34271,0.0,3.3
1,37736,0.0,2.9
