userId,itemId,actual_rating,mf_predicted_rating
15,69687,0.0,-0.0
15,69690,0.0,-0.0
15,69725,0.0,-0.0
15,69751,0.0,0.0
15,69752,0.0,0.0
15,69771,0.0,0.0
15,69798,0.0,-0.0
15,69856,0.0,-0.0
15,69886,0.0,-0.0
15,69893,0.0,-0.0
15,69906,0.0,0.0
15,69959,0.0,0.0
15,69989,0.0,-0.0
15,70028,0.0,0.0
15,70052,0.0,-0.0
15,70120,0.0,-0.0
15,70335,0.0,-0.0
15,70338,0.0,-0.0
15,70509,0.0,0.0
15,70612,0.0,-0.0
15,70658,0.0,-0.0
15,70801,0.0,0.0
15,70960,0.0,0.0
15,71004,0.0,0.0
15,71020,0.0,-0.0
15,71077,0.0,-0.0
15,71132,0.0,0.0
15,71149,0.0,0.0
15,71188,0.0,0.0
15,71195,0.0,-0.0
15,71261,0.0,0.0
15,71285,0.0,0.0
15,71286,0.0,-0.0
15,71290,0.0,-0.0
15,71322,0.0,0.0
15,71350,0.0,0.0
15,71371,0.0,-0.0
15,71401,0.0,0.0
15,71407,0.0,0.0
15,71537,0.0,-0.0
15,71591,0.0,-0.0
15,71724,0.0,-0.0
15,71784,0.0,-0.0
15,71785,0.0,-0.0
15,71944,0.0,-0.0
15,71950,0.0,-0.0
15,72103,0.0,-0.0
15,72210,0.0,-0.0
15,72218,0.0,0.0
15,72300,0.0,0.0
15,72390,0.0,-0.0
15,72458,0.0,-0.0
15,72466,0.0,-0.0
15,72502,0.0,0.0
15,72534,0.0,-0.0
15,72745,0.0,-0.0
15,72810,0.0,-0.0
15,72812,0.0,0.0
15,72816,0.0,-0.0
15,72943,0.0,-0.0
15,72988,0.0,0.0
15,73070,0.0,-0.0
15,73086,0.0,-0.0
15,73152,0.0,-0.0
15,73225,0.0,0.0
15,73296,0.0,-0.0
15,73300,0.0,0.0
15,73483,0.0,-0.0
15,73566,0.0,0.0
15,73597,0.0,0.0
15,73617,0.0,0.0
15,73637,0.0,0.0
15,73647,0.0,0.0
15,73648,0.0,-0.0
15,73659,0.0,-0.0
15,73699,0.0,-0.0
15,73724,0.0,-0.0
15,73771,0.0,0.0
15,73897,0.0,-0.0
15,73943,0.0,-0.0
15,74065,0.0,0.0
15,74128,0.0,-0.0
15,74155,0.0,0.0
15,74216,0.0,-0.0
15,74231,0.0,-0.0
15,74269,0.0,-0.0
15,74274,0.0,-0.0
15,74281,0.0,0.0
15,74418,0.0,0.0
15,74454,0.0,0.0
15,74472,0.0,-0.0
15,74498,0.0,0.0
15,74503,0.0,0.0
15,74601,0.0,0.0
15,74603,0.0,-0.0
15,74668,0.0,0.0
15,74725,0.0,0.0
15,74765,0.0,-0.0
15,74817,0.0,-0.0
15,74841,0.0,-0.0
15,74872,0.0,0.0
15,74892,0.0,0.0
15,75058,0.0,-0.0
15,75116,0.0,0.0
15,75353,0.0,-0.0
15,75392,0.0,-0.0
15,75416,0.0,0.0
15,75428,0.0,-0.0
15,75455,0.0,-0.0
15,75464,0.0,0.0
15,75559,0.0,0.0
15,75594,0.0,0.0
15,75598,0.0,-0.0
15,75647,0.0,0.0
15,75674,0.0,-0.0
15,75688,0.0,-0.0
15,75698,0.0,-0.0
15,75710,0.0,0.0
15,75782,0.0,-0.0
15,75789,0.0,0.0
15,75855,0.0,0.0
15,75952,0.0,0.0
15,75953,0.0,0.0
15,75979,0.0,-0.0
15,76007,0.0,0.0
15,76263,0.0,0.0
15,76284,0.0,0.0
15,76304,0.0,0.0
15,76343,0.0,-0.0
15,76352,0.0,0.0
15,76381,0.0,0.0
15,76449,0.0,-0.0
15,76469,0.0,-0.0
15,76627,0.0,-0.0
15,76670,0.0,0.0
15,76707,0.0,0.0
15,76773,0.0,0.0
15,76801,0.0,0.0
15,76836,0.0,-0.0
15,76863,0.0,-0.0
15,76870,0.0,-0.0
15,76937,0.0,0.0
15,77019,0.0,0.0
15,77061,0.0,0.0
15,77090,0.0,-0.0
15,77117,0.0,0.0
15,77186,0.0,0.0
15,77233,0.0,0.0
15,77293,0.0,0.0
15,77335,0.0,0.0
15,77433,0.0,-0.0
15,77513,0.0,-0.0
15,77534,0.0,0.0
15,77571,0.0,0.0
15,77613,0.0,-0.0
15,77673,0.0,-0.0
15,77717,0.0,-0.0
15,77929,0.0,-0.0
15,78023,0.0,-0.0
15,78085,0.0,-0.0
15,78091,0.0,-0.0
15,78096,0.0,-0.0
15,78112,0.0,-0.0
15,78119,0.0,0.0
15,78152,0.0,-0.0
15,78167,0.0,-0.0
15,78214,0.0,0.0
15,78252,0.0,-0.0
15,78511,0.0,0.0
15,78545,0.0,-0.0
15,78564,0.0,-0.0
15,78570,0.0,0.0
15,78594,0.0,-0.0
15,78625,0.0,0.0
15,78899,0.0,-0.0
15,78946,0.0,-0.0
15,78964,0.0,-0.0
15,78979,0.0,-0.0
15,79085,0.0,-0.0
15,79145,0.0,0.0
15,79197,0.0,-0.0
15,79225,0.0,0.0
15,79229,0.0,0.0
15,79436,0.0,0.0
15,79457,0.0,-0.0
15,79464,0.0,-0.0
15,79520,0.0,-0.0
15,79709,0.0,-0.0
15,79713,0.0,-0.0
15,79764,0.0,-0.0
15,79893,0.0,0.0
15,79905,0.0,-0.0
15,80132,0.0,0.0
15,80225,0.0,0.0
15,80232,0.0,0.0
15,80285,0.0,-0.0
15,80363,0.0,0.0
15,80374,0.0,0.0
15,80386,0.0,-0.0
15,80397,0.0,0.0
15,80411,0.0,-0.0
15,80437,0.0,-0.0
15,80472,0.0,-0.0
15,80473,0.0,-0.0
15,80483,0.0,-0.0
15,80614,0.0,-0.0
15,80628,0.0,0.0
15,80677,0.0,0.0
15,80725,0.0,-0.0
15,80738,0.0,0.0
15,80796,0.0,0.0
15,80820,0.0,-0.0
15,80827,0.0,-0.0
15,80835,0.0,0.0
15,80843,0.0,-0.0
15,80871,0.0,-0.0
15,80875,0.0,0.0
15,80891,0.0,0.0
15,81019,0.0,0.0
15,81031,0.0,0.0
15,81035,2.0,-0.0
15,81071,0.0,-0.0
15,81099,0.0,0.0
15,81269,0.0,-0.0
15,81409,0.0,-0.0
15,81423,0.0,0.0
15,81433,0.0,-0.0
15,81474,0.0,-0.0
15,81652,0.0,-0.0
15,81805,0.0,-0.0
15,81832,0.0,0.0
15,81998,0.0,0.0
15,82030,0.0,-0.0
15,82046,0.0,-0.0
15,82090,0.0,-0.0
15,82164,0.0,0.0
15,82269,0.0,0.0
15,82473,0.0,-0.0
15,82628,0.0,-0.0
15,82741,0.0,-0.0
15,82824,0.0,0.0
15,82903,0.0,-0.0
15,83015,0.0,0.0
15,83040,0.0,-0.0
15,83087,0.0,0.0
15,83110,0.0,0.0
15,83156,0.0,0.0
15,83169,0.0,0.0
15,83183,0.0,0.0
15,83211,0.0,-0.0
15,83221,0.0,-0.0
15,83240,0.0,0.0
15,83254,0.0,-0.0
15,83264,0.0,-0.0
15,83272,0.0,0.0
15,83295,0.0,-0.0
15,83315,0.0,0.0
15,83316,0.0,0.0
15,83350,0.0,-0.0
15,83509,0.0,-0.0
15,83713,0.0,0.0
15,83749,0.0,0.0
15,83902,0.0,-0.0
15,83908,0.0,-0.0
15,83917,0.0,-0.0
15,83921,0.0,0.0
15,83936,0.0,-0.0
15,83946,0.0,-0.0
15,84078,0.0,0.0
15,84079,0.0,-0.0
15,84094,0.0,0.0
15,84179,0.0,0.0
15,84193,0.0,0.0
15,84197,0.0,-0.0
15,84266,0.0,-0.0
15,84273,0.0,0.0
15,84298,0.0,-0.0
15,84362,0.0,0.0
15,84451,0.0,-0.0
15,84622,0.0,-0.0
15,84624,0.0,0.0
15,84658,0.0,0.0
15,84793,0.0,-0.0
15,84809,0.0,-0.0
15,84820,0.0,0.0
15,84882,0.0,0.0
15,84913,0.0,-0.0
15,84923,0.0,0.0
15,85155,0.0,-0.0
15,85172,0.0,0.0
15,85184,0.0,0.0
15,85240,0.0,-0.0
15,85253,0.0,0.0
15,85285,0.0,0.0
15,85436,0.0,-0.0
15,85466,0.0,-0.0
15,85595,0.0,-0.0
15,85628,0.0,0.0
15,85696,0.0,0.0
15,85701,0.0,-0.0
15,85751,0.0,-0.0
46,69687,0.0,-0.0
46,69690,0.0,-0.0
46,69725,0.0,0.0
46,69751,0.0,-0.0
46,69752,0.0,-0.0
46,69771,0.0,-0.0
46,69798,0.0,0.0
46,69856,0.0,-0.0
46,69886,0.0,-0.0
46,69893,0.0,-0.0
46,69906,0.0,0.0
46,69959,0.0,-0.0
46,69989,0.0,-0.0
46,70028,0.0,-0.0
46,70052,0.0,0.0
46,70120,0.0,0.0
46,70335,0.0,0.0
46,70338,0.0,-0.0
46,70509,0.0,-0.0
46,70612,0.0,-0.0
46,70658,0.0,-0.0
46,70801,0.0,0.0
46,70960,0.0,0.0
46,71004,0.0,-0.0
46,71020,0.0,0.0
46,71077,0.0,-0.0
46,71132,0.0,0.0
46,71149,0.0,0.0
46,71188,0.0,-0.0
46,71195,0.0,0.0
46,71261,0.0,0.0
46,71285,0.0,0.0
46,71286,0.0,0.0
46,71290,0.0,0.0
46,71322,0.0,-0.0
46,71350,0.0,0.0
46,71371,0.0,0.0
46,71401,0.0,0.0
46,71407,0.0,-0.0
46,71537,0.0,-0.0
46,71591,0.0,-0.0
46,71724,0.0,-0.0
46,71784,0.0,-0.0
46,71785,0.0,-0.0
46,71944,0.0,0.0
46,71950,0.0,0.0
46,72103,0.0,0.0
46,72210,0.0,0.0
46,72218,0.0,0.0
46,72300,0.0,-0.0
46,72390,0.0,-0.0
46,72458,0.0,0.0
46,72466,0.0,0.0
46,72502,0.0,0.0
46,72534,0.0,-0.0
46,72745,0.0,-0.0
46,72810,0.0,0.0
46,72812,0.0,-0.0
46,72816,5.0,0.0
46,72943,0.0,0.0
46,72988,0.0,0.0
46,73070,0.0,0.0
46,73086,0.0,0.0
46,73152,0.0,-0.0
46,73225,0.0,0.0
46,73296,0.0,-0.0
46,73300,0.0,-0.0
46,73483,0.0,-0.0
46,73566,0.0,-0.0
46,73597,0.0,-0.0
46,73617,0.0,0.0
46,73637,0.0,0.0
46,73647,0.0,0.0
46,73648,0.0,-0.0
46,73659,0.0,-0.0
46,73699,0.0,-0.0
46,73724,0.0,-0.0
46,73771,0.0,-0.0
46,73897,0.0,0.0
46,73943,0.0,-0.0
46,74065,0.0,-0.0
46,74128,0.0,0.0
46,74155,0.0,-0.0
46,74216,0.0,-0.0
46,74231,0.0,0.0
46,74269,0.0,0.0
46,74274,0.0,-0.0
46,74281,0.0,-0.0
46,74418,0.0,0.0
46,74454,0.0,0.0
46,74472,0.0,0.0
46,74498,0.0,0.0
46,74503,0.0,0.0
46,74601,0.0,0.0
46,74603,0.0,-0.0
46,74668,0.0,-0.0
46,74725,0.0,0.0
46,74765,0.0,-0.0
46,74817,0.0,0.0
46,74841,0.0,-0.0
46,74872,0.0,-0.0
46,74892,0.0,-0.0
46,75058,0.0,0.0
46,75116,0.0,0.0
46,75353,0.0,-0.0
46,75392,0.0,-0.0
46,75416,0.0,-0.0
46,75428,0.0,0.0
46,75455,0.0,0.0
46,75464,0.0,-0.0
46,75559,0.0,0.0
46,75594,0.0,0.0
46,75598,0.0,-0.0
46,75647,0.0,0.0
46,75674,0.0,0.0
46,75688,0.0,-0.0
46,75698,0.0,-0.0
46,75710,0.0,-0.0
46,75782,0.0,-0.0
46,75789,0.0,-0.0
46,75855,0.0,-0.0
46,75952,0.0,0.0
46,75953,0.0,0.0
46,75979,0.0,0.0
46,76007,0.0,0.0
46,76263,0.0,-0.0
46,76284,0.0,0.0
46,76304,0.0,-0.0
46,76343,0.0,-0.0
46,76352,0.0,0.0
46,76381,0.0,-0.0
46,76449,0.0,-0.0
46,76469,0.0,-0.0
46,76627,0.0,0.0
46,76670,0.0,0.0
46,76707,0.0,0.0
46,76773,0.0,-0.0
46,76801,0.0,0.0
46,76836,0.0,0.0
46,76863,0.0,-0.0
46,76870,0.0,-0.0
46,76937,0.0,-0.0
46,77019,0.0,-0.0
46,77061,0.0,0.0
46,77090,0.0,-0.0
46,77117,0.0,-0.0
46,77186,0.0,-0.0
46,77233,0.0,-0.0
46,77293,0.0,-0.0
46,77335,0.0,0.0
46,77433,0.0,0.0
46,77513,0.0,0.0
46,77534,0.0,-0.0
46,77571,0.0,0.0
46,77613,0.0,-0.0
46,77673,0.0,-0.0
46,77717,0.0,-0.0
46,77929,0.0,-0.0
46,78023,0.0,0.0
46,78085,0.0,-0.0
46,78091,0.0,0.0
46,78096,0.0,-0.0
46,78112,0.0,0.0
46,78119,0.0,0.0
46,78152,0.0,-0.0
46,78167,0.0,-0.0
46,78214,0.0,0.0
46,78252,0.0,-0.0
46,78511,0.0,-0.0
46,78545,0.0,-0.0
46,78564,0.0,0.0
46,78570,0.0,-0.0
46,78594,0.0,0.0
46,78625,0.0,0.0
46,78899,0.0,-0.0
46,78946,0.0,-0.0
46,78964,0.0,-0.0
46,78979,0.0,0.0
46,79085,0.0,-0.0
46,79145,0.0,0.0
46,79197,0.0,0.0
46,79225,0.0,-0.0
46,79229,0.0,-0.0
46,79436,0.0,0.0
46,79457,0.0,-0.0
46,79464,0.0,-0.0
46,79520,0.0,-0.0
46,79709,0.0,0.0
46,79713,0.0,0.0
46,79764,0.0,0.0
46,79893,0.0,-0.0
46,79905,0.0,-0.0
46,80132,0.0,-0.0
46,80225,0.0,-0.0
46,80232,0.0,0.0
46,80285,0.0,-0.0
46,80363,0.0,0.0
46,80374,0.0,0.0
46,80386,0.0,0.0
46,80397,0.0,-0.0
46,80411,0.0,-0.0
46,80437,0.0,0.0
46,80472,0.0,0.0
46,80473,0.0,0.0
46,80483,0.0,-0.0
46,80614,0.0,0.0
46,80628,0.0,0.0
46,80677,0.0,0.0
46,80725,0.0,0.0
46,80738,0.0,-0.0
46,80796,0.0,-0.0
46,80820,0.0,0.0
46,80827,0.0,-0.0
46,80835,0.0,-0.0
46,80843,0.0,-0.0
46,80871,0.0,-0.0
46,80875,0.0,0.0
46,80891,0.0,0.0
46,81019,0.0,-0.0
46,81031,0.0,0.0
46,81035,0.0,0.0
46,81071,0.0,-0.0
46,81099,0.0,0.0
46,81269,0.0,0.0
46,81409,0.0,0.0
46,81423,0.0,-0.0
46,81433,0.0,-0.0
46,81474,0.0,-0.0
46,81652,0.0,-0.0
46,81805,0.0,0.0
46,81832,0.0,0.0
46,81998,0.0,0.0
46,82030,0.0,0.0
46,82046,0.0,-0.0
46,82090,0.0,-0.0
46,82164,0.0,0.0
46,82269,0.0,0.0
46,82473,0.0,-0.0
46,82628,0.0,-0.0
46,82741,0.0,-0.0
46,82824,0.0,0.0
46,82903,0.0,0.0
46,83015,0.0,-0.0
46,83040,0.0,-0.0
46,83087,0.0,0.0
46,83110,0.0,0.0
46,83156,0.0,0.0
46,83169,0.0,-0.0
46,83183,0.0,0.0
46,83211,0.0,0.0
46,83221,0.0,-0.0
46,83240,0.0,0.0
46,83254,0.0,-0.0
46,83264,0.0,0.0
46,83272,0.0,0.0
46,83295,0.0,-0.0
46,83315,0.0,0.0
46,83316,0.0,-0.0
46,83350,0.0,0.0
46,83509,0.0,0.0
46,83713,0.0,0.0
46,83749,0.0,0.0
46,83902,0.0,0.0
46,83908,0.0,-0.0
46,83917,0.0,-0.0
46,83921,0.0,-0.0
46,83936,0.0,0.0
46,83946,0.0,-0.0
46,84078,0.0,-0.0
46,84079,0.0,-0.0
46,84094,0.0,0.0
46,84179,0.0,0.0
46,84193,0.0,0.0
46,84197,0.0,0.0
46,84266,0.0,0.0
46,84273,0.0,-0.0
46,84298,0.0,-0.0
46,84362,0.0,0.0
46,84451,0.0,-0.0
46,84622,0.0,-0.0
46,84624,0.0,0.0
46,84658,0.0,0.0
46,84793,0.0,-0.0
46,84809,0.0,-0.0
46,84820,0.0,0.0
46,84882,0.0,-0.0
46,84913,0.0,-0.0
46,84923,0.0,0.0
46,85155,0.0,0.0
46,85172,0.0,-0.0
46,85184,0.0,-0.0
46,85240,0.0,0.0
46,85253,0.0,-0.0
46,85285,0.0,-0.0
46,85436,0.0,0.0
46,85466,0.0,0.0
46,85595,0.0,0.0
46,85628,0.0,0.0
46,85696,0.0,0.0
46,85701,0.0,-0.0
46,85751,0.0,-0.0
72,69687,0.0,-0.0
72,69690,0.0,-0.0
72,69725,0.0,0.0
72,69751,0.0,-0.0
72,69752,0.0,-0.0
72,69771,0.0,0.0
72,69798,0.0,0.0
72,69856,0.0,-0.0
72,69886,0.0,0.0
72,69893,0.0,-0.0
72,69906,0.0,0.0
72,69959,0.0,-0.0
72,69989,0.0,0.0
72,70028,0.0,0.0
72,70052,0.0,0.0
72,70120,0.0,-0.0
72,70335,0.0,0.0
72,70338,0.0,-0.0
72,70509,0.0,0.0
72,70612,0.0,0.0
72,70658,0.0,0.0
72,70801,0.0,0.0
72,70960,0.0,0.0
72,71004,0.0,-0.0
72,71020,0.0,0.0
72,71077,0.0,-0.0
72,71132,0.0,-0.0
72,71149,0.0,-0.0
72,71188,0.0,0.0
72,71195,0.0,-0.0
72,71261,0.0,0.0
72,71285,0.0,0.0
72,71286,0.0,0.0
72,71290,0.0,-0.0
72,71322,0.0,-0.0
72,71350,0.0,0.0
72,71371,0.0,-0.0
72,71401,0.0,-0.0
72,71407,0.0,0.0
72,71537,0.0,-0.0
72,71591,0.0,-0.0
72,71724,0.0,-0.0
72,71784,0.0,-0.0
72,71785,0.0,0.0
72,71944,0.0,-0.0
72,71950,0.0,0.0
72,72103,0.0,-0.0
72,72210,0.0,0.0
72,72218,0.0,0.0
72,72300,0.0,-0.0
72,72390,0.0,-0.0
72,72458,0.0,-0.0
72,72466,0.0,0.0
72,72502,0.0,-0.0
72,72534,0.0,0.0
72,72745,0.0,-0.0
72,72810,0.0,-0.0
72,72812,0.0,0.0
72,72816,0.0,-0.0
72,72943,0.0,0.0
72,72988,0.0,0.0
72,73070,0.0,0.0
72,73086,0.0,0.0
72,73152,0.0,0.0
72,73225,0.0,0.0
72,73296,0.0,-0.0
72,73300,0.0,-0.0
72,73483,0.0,-0.0
72,73566,0.0,0.0
72,73597,0.0,-0.0
72,73617,0.0,-0.0
72,73637,0.0,-0.0
72,73647,0.0,0.0
72,73648,0.0,-0.0
72,73659,0.0,-0.0
72,73699,0.0,0.0
72,73724,0.0,-0.0
72,73771,0.0,0.0
72,73897,0.0,0.0
72,73943,0.0,0.0
